id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
2793_727,4469_20250601_103_2_8,103_2,1,38.71358108520508,-9.153280258178711,31,IN_TRANSIT_TO,2025-07-20 16:16:18,6703,2793,AJ-58-LI,POINT (-9.153280258178711 38.71358108520508)
6022_706,35839_20250601_147_0_3,147_0,1,38.70627975463867,-9.14501953125,34,IN_TRANSIT_TO,2025-07-20 16:17:00,3803,6022,BF-48-BB,POINT (-9.14501953125 38.70627975463867)
2992_774,7432_20250601_192_1_16,192_1,1,38.715370178222656,-9.164620399475098,18,IN_TRANSIT_TO,2025-07-20 16:08:27,8001,2992,29-VM-95,POINT (-9.164620399475098 38.715370178222656)
2448_729,4761_20250601_104_0_13,104_0,1,38.749229431152344,-9.191169738769531,30,IN_TRANSIT_TO,2025-07-20 16:16:44,10807,2448,44-BC-34,POINT (-9.191169738769531 38.749229431152344)
603_15E,11266_20250601_76_0_9,76_0,0,38.70153045654297,-9.181349754333496,11,IN_TRANSIT_TO,2025-07-20 16:16:29,12108,603,,POINT (-9.181349754333496 38.70153045654297)
4604_750,6312_20250601_106_0_13,106_0,0,38.75775146484375,-9.109399795532227,6,IN_TRANSIT_TO,2025-07-20 16:16:50,2302,4604,96-GL-82,POINT (-9.109399795532227 38.75775146484375)
2250_731,19403_20240727_190_0_8,190_0,1,38.78303146362305,-9.114009857177734,3,IN_TRANSIT_TO,2024-08-10 10:41:27,12610,2250,80-41-ZE,POINT (-9.114009857177734 38.78303146362305)
6021_732,5049_20250601_107_2_12,107_2,1,38.71200180053711,-9.2147798538208,2,IN_TRANSIT_TO,2025-07-20 16:17:07,10403,6021,BD-91-QG,POINT (-9.2147798538208 38.71200180053711)
612_15E,11282_20250601_76_0_15,76_0,0,38.703819274902344,-9.171919822692871,8,IN_TRANSIT_TO,2025-07-20 16:17:08,10202,612,,POINT (-9.171919822692871 38.703819274902344)
2321_717,3807_20250601_170_0_10,170_0,1,38.73392105102539,-9.135000228881836,39,IN_TRANSIT_TO,2025-07-20 16:16:39,410,2321,04-47-ZF,POINT (-9.135000228881836 38.73392105102539)
2494_742,5679_20250601_114_0_7,114_0,1,38.7038688659668,-9.185999870300293,16,IN_TRANSIT_TO,2025-07-11 11:51:39,12007,2494,88-BL-68,POINT (-9.185999870300293 38.7038688659668)
6033_760,51292_20250601_171_0_8,171_0,0,38.72677993774414,-9.141550064086914,2,IN_TRANSIT_TO,2025-07-20 16:16:45,6611,6033,BF-92-AZ,POINT (-9.141550064086914 38.72677993774414)
4617_750,6307_20250601_106_0_11,106_0,0,38.75,-9.195119857788086,23,IN_TRANSIT_TO,2025-07-20 16:16:58,10806,4617,22-GP-51,POINT (-9.195119857788086 38.75)
4620_750,6373_20250601_106_0_4,106_0,1,38.705230712890625,-9.226949691772461,4,IN_TRANSIT_TO,2025-07-16 18:14:16,18404,4620,22-GP-54,POINT (-9.226949691772461 38.705230712890625)
2955_40B,17560_20250601_212_0_20,212_0,1,38.77737045288086,-9.145899772644043,15,IN_TRANSIT_TO,2025-07-20 16:16:44,11511,2955,27-GU-70,POINT (-9.145899772644043 38.77737045288086)
2951_26B,17512_20250601_208_2_22,208_2,1,38.76914978027344,-9.097620010375977,7,IN_TRANSIT_TO,2025-07-20 16:16:44,7825,2951,62-GQ-53,POINT (-9.097620010375977 38.76914978027344)
2624_722,4117_20250601_196_0_14,196_0,1,38.73099899291992,-9.14663028717041,30,IN_TRANSIT_TO,2025-07-20 16:16:40,1714,2624,72-VP-82,POINT (-9.14663028717041 38.73099899291992)
2950_29B,17526_20250601_209_0_18,209_0,0,38.78049850463867,-9.119919776916504,19,IN_TRANSIT_TO,2025-07-20 16:16:41,12603,2950,62-GQ-51,POINT (-9.119919776916504 38.78049850463867)
4650_750,6351_20250601_106_0_12,106_0,1,38.75836944580078,-9.140399932861328,28,IN_TRANSIT_TO,2025-07-20 16:16:45,11303,4650,11-JM-80,POINT (-9.140399932861328 38.75836944580078)
4631_783,7850_20250601_203_0_12,203_0,1,38.770118713378906,-9.126720428466797,10,IN_TRANSIT_TO,2025-06-30 15:27:01,12202,4631,02-JN-86,POINT (-9.126720428466797 38.770118713378906)
2973_730,4961_20250601_198_0_15,198_0,0,38.72481918334961,-9.14387035369873,23,IN_TRANSIT_TO,2025-07-20 16:16:58,6603,2973,30-VM-13,POINT (-9.14387035369873 38.72481918334961)
4627_736,5384_20250601_199_0_15,199_0,0,38.78582000732422,-9.172120094299316,28,IN_TRANSIT_TO,2025-07-20 16:16:46,50083,4627,11-JM-76,POINT (-9.172120094299316 38.78582000732422)
2692_764,7144_20250601_168_2_25,168_2,0,38.74570083618164,-9.21172046661377,12,IN_TRANSIT_TO,2025-07-20 16:16:48,8824,2692,90-XF-62,POINT (-9.21172046661377 38.74570083618164)
2691_723,4164_20250601_121_0_12,121_0,1,38.71234893798828,-9.213680267333984,10,IN_TRANSIT_TO,2025-07-20 16:16:56,12402,2691,90-XF-45,POINT (-9.213680267333984 38.71234893798828)
2693_754,6602_20250601_201_2_16,201_2,1,38.741920471191406,-9.167550086975098,29,IN_TRANSIT_TO,2025-07-20 16:17:00,1603,2693,90-XF-46,POINT (-9.167550086975098 38.741920471191406)
2694_738,5522_20250601_117_0_9,117_0,0,38.7176513671875,-9.157270431518555,25,IN_TRANSIT_TO,2025-07-20 16:17:01,6802,2694,90-XF-49,POINT (-9.157270431518555 38.7176513671875)
