id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
2752_717,3768_20260606_170_0_2,170_0,1,38.7742805480957,-9.159449577331543,20,IN_TRANSIT_TO,2026-07-23 04:34:04,50163,2752,AG-18-TH,POINT (-9.159449577331543 38.7742805480957)
1742_717,3769_20260606_170_0_2,170_0,1,38.787269592285156,-9.14922046661377,6,IN_TRANSIT_TO,2026-07-23 04:33:56,11601,1742,91-HR-99,POINT (-9.14922046661377 38.787269592285156)
2736_717,3861_20260606_170_0_2,170_0,1,38.75455093383789,-9.1522798538208,26,IN_TRANSIT_TO,2026-07-23 04:34:07,5806,2736,AG-47-EI,POINT (-9.1522798538208 38.75455093383789)
2208_708,3340_20260606_100_0_3,100_0,1,38.795249938964844,-9.097020149230957,3,IN_TRANSIT_TO,2026-07-23 04:33:16,50451,2208,01-69-XO,POINT (-9.097020149230957 38.795249938964844)
4839_736,20048_20260606_199_0_2,199_0,1,38.719120025634766,-9.144700050354004,27,IN_TRANSIT_TO,2026-07-23 04:34:10,1102,4839,53-VR-08,POINT (-9.144700050354004 38.719120025634766)
4650_736,42809_20260606_199_0_2,199_0,1,38.7264518737793,-9.149530410766602,25,IN_TRANSIT_TO,2026-07-23 04:34:02,1702,4650,11-JM-80,POINT (-9.149530410766602 38.7264518737793)
4636_736,5342_20260606_199_0_2,199_0,1,38.77669906616211,-9.163920402526855,8,IN_TRANSIT_TO,2026-07-23 04:34:13,5910,4636,90-JI-97,POINT (-9.163920402526855 38.77669906616211)
4835_736,5322_20260606_199_0_2,199_0,1,38.754119873046875,-9.152629852294922,16,IN_TRANSIT_TO,2026-07-23 04:34:10,5704,4835,53-VR-06,POINT (-9.152629852294922 38.754119873046875)
5205_709,21650_20260606_148_0_2,148_0,1,38.752769470214844,-9.209650039672852,0,IN_TRANSIT_TO,2026-07-23 04:34:07,,5205,CA-75-BZ,POINT (-9.209650039672852 38.752769470214844)
2712_744,5812_20260606_200_0_2,200_0,1,38.77186965942383,-9.101380348205566,0,IN_TRANSIT_TO,2026-07-23 04:34:17,,2712,92-XQ-33,POINT (-9.101380348205566 38.77186965942383)
2636_759,6972_20260606_144_0_2,144_0,1,38.7681999206543,-9.100020408630371,0,IN_TRANSIT_TO,2026-07-23 04:34:10,,2636,87-VS-50,POINT (-9.100020408630371 38.7681999206543)
2653_759,6962_20260606_144_0_2,144_0,1,38.73133087158203,-9.111669540405273,31,IN_TRANSIT_TO,2026-07-23 04:34:00,17570,2653,05-VZ-52,POINT (-9.111669540405273 38.73133087158203)
2635_759,6971_20260606_144_0_2,144_0,1,38.769100189208984,-9.118470191955566,14,IN_TRANSIT_TO,2026-07-23 04:33:43,7704,2635,52-VP-90,POINT (-9.118470191955566 38.769100189208984)
2465_726,4400_20260606_116_3_2,116_3,1,38.73822021484375,-9.161870002746582,21,IN_TRANSIT_TO,2026-07-23 04:33:53,1602,2465,55-BH-00,POINT (-9.161870002746582 38.73822021484375)
2453_726,4411_20260606_116_3_2,116_3,1,38.76593017578125,-9.19832992553711,5,IN_TRANSIT_TO,2026-07-23 04:33:49,14111,2453,16-AZ-13,POINT (-9.19832992553711 38.76593017578125)
2811_748,6154_20260606_169_0_2,169_0,1,38.71134948730469,-9.222200393676758,6,IN_TRANSIT_TO,2026-07-23 04:33:58,14311,2811,02-IH-00,POINT (-9.222200393676758 38.71134948730469)
2678_701,2951_20260606_123_3_2,123_3,0,38.753929138183594,-9.1525297164917,3,IN_TRANSIT_TO,2026-07-23 04:34:16,5704,2678,93-XA-39,POINT (-9.1525297164917 38.753929138183594)
