id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
4645_750,6295_20250801_106_0_7,106_0,0,38.75947189331055,-9.156270027160645,16,IN_TRANSIT_TO,2025-08-31 09:54:57,5810,4645,98-JO-46,POINT (-9.156270027160645 38.75947189331055)
4648_750,6317_20250801_106_0_6,106_0,1,38.768001556396484,-9.099900245666504,38,IN_TRANSIT_TO,2025-08-31 09:55:15,2315,4648,98-JO-47,POINT (-9.099900245666504 38.768001556396484)
557_24E,17848_20250801_213_0_2,213_0,0,38.7117805480957,-9.142979621887207,2,IN_TRANSIT_TO,2025-08-31 09:55:12,10501,557,,POINT (-9.142979621887207 38.7117805480957)
2253_768,19465_20250801_111_2_5,111_2,1,38.774070739746094,-9.160670280456543,4,IN_TRANSIT_TO,2025-08-31 09:55:00,50163,2253,80-52-ZE,POINT (-9.160670280456543 38.774070739746094)
304_744,22981_20250801_200_0_4,200_0,1,38.75447082519531,-9.138879776000977,18,IN_TRANSIT_TO,2025-08-31 09:54:51,11314,304,22-SP-91,POINT (-9.138879776000977 38.75447082519531)
2254_747,6104_20250801_177_0_5,177_0,0,38.76594924926758,-9.198320388793945,19,IN_TRANSIT_TO,2025-08-31 09:54:59,14111,2254,80-51-ZE,POINT (-9.198320388793945 38.76594924926758)
6022_732,18728_20250801_107_2_5,107_2,1,38.70991897583008,-9.215330123901367,3,IN_TRANSIT_TO,2025-08-31 09:55:01,12401,6022,BF-48-BB,POINT (-9.215330123901367 38.70991897583008)
2992_72B,45277_20250801_279_0_7,279_0,0,38.73923110961914,-9.202500343322754,18,IN_TRANSIT_TO,2025-08-31 09:55:12,8829,2992,29-VM-95,POINT (-9.202500343322754 38.73923110961914)
603_15E,11259_20250801_76_0_4,76_0,1,38.704368591308594,-9.17473030090332,14,IN_TRANSIT_TO,2025-08-31 09:55:06,12115,603,,POINT (-9.17473030090332 38.704368591308594)
2250_731,19403_20240727_190_0_8,190_0,1,38.78303146362305,-9.114009857177734,3,IN_TRANSIT_TO,2024-08-10 10:41:27,12610,2250,80-41-ZE,POINT (-9.114009857177734 38.78303146362305)
