id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
4648_750,6325_20250601_106_0_6,106_0,1,38.759681701660156,-9.136449813842773,29,IN_TRANSIT_TO,2025-06-11 10:52:40,11305,4648,98-JO-47,POINT (-9.136449813842773 38.759681701660156)
2793_738,5554_20250601_117_0_6,117_0,1,38.72452926635742,-9.150500297546387,16,IN_TRANSIT_TO,2025-06-11 10:52:46,1207,2793,AJ-58-LI,POINT (-9.150500297546387 38.72452926635742)
2302_794,8040_20250601_115_0_8,115_0,0,38.74797058105469,-9.118430137634277,15,IN_TRANSIT_TO,2025-06-11 10:51:16,3608,2302,83-08-ZM,POINT (-9.118430137634277 38.74797058105469)
2253_716,3748_20250601_164_0_7,164_0,0,38.74359893798828,-9.17549991607666,15,IN_TRANSIT_TO,2025-06-11 10:52:31,10706,2253,80-52-ZE,POINT (-9.17549991607666 38.74359893798828)
611_15E,11310_20250601_76_0_7,76_0,0,38.697479248046875,-9.198579788208008,16,IN_TRANSIT_TO,2025-06-11 10:52:56,4112,611,,POINT (-9.198579788208008 38.697479248046875)
4607_753,6578_20250601_167_0_12,167_0,1,38.66817855834961,-9.165399551391602,1,IN_TRANSIT_TO,2025-06-11 10:52:01,19001,4607,96-GL-84,POINT (-9.165399551391602 38.66817855834961)
4606_753,6572_20250601_167_0_10,167_0,1,38.72492980957031,-9.150970458984375,5,IN_TRANSIT_TO,2025-06-11 10:52:51,1224,4606,96-GL-83,POINT (-9.150970458984375 38.72492980957031)
2315_717,3865_20250601_170_0_7,170_0,0,38.7789192199707,-9.143950462341309,30,IN_TRANSIT_TO,2025-06-11 10:52:44,6016,2315,61-88-ZB,POINT (-9.143950462341309 38.7789192199707)
2448_767,7284_20250601_112_0_6,112_0,1,38.760398864746094,-9.170780181884766,23,IN_TRANSIT_TO,2025-06-11 10:52:48,50016,2448,44-BC-34,POINT (-9.170780181884766 38.760398864746094)
2317_794,8062_20250601_115_0_8,115_0,0,38.711669921875,-9.12522029876709,2,IN_TRANSIT_TO,2025-06-11 10:52:58,8201,2317,61-86-ZB,POINT (-9.12522029876709 38.711669921875)
2766_723,18953_20250601_121_0_7,121_0,0,38.695220947265625,-9.216730117797852,28,IN_TRANSIT_TO,2025-06-11 10:52:43,50385,2766,AH-40-ND,POINT (-9.216730117797852 38.695220947265625)
2250_731,19403_20240727_190_0_8,190_0,1,38.78303146362305,-9.114009857177734,3,IN_TRANSIT_TO,2024-08-10 10:41:27,12610,2250,80-41-ZE,POINT (-9.114009857177734 38.78303146362305)
2256_763,49572_20250601_282_0_11,282_0,0,38.77067947387695,-9.194049835205078,15,IN_TRANSIT_TO,2025-06-11 10:52:32,14101,2256,80-53-ZE,POINT (-9.194049835205078 38.77067947387695)
2494_735,5268_20250601_172_0_7,172_0,0,38.72486877441406,-9.128499984741211,14,IN_TRANSIT_TO,2025-06-11 10:52:42,9107,2494,88-BL-68,POINT (-9.128499984741211 38.72486877441406)
2346_731,5019_20250601_190_0_5,190_0,1,38.74502944946289,-9.15820026397705,26,IN_TRANSIT_TO,2025-06-11 10:43:06,3306,2346,62-93-ZG,POINT (-9.15820026397705 38.74502944946289)
4617_728,4707_20250601_204_0_6,204_0,0,38.70766830444336,-9.139630317687988,20,IN_TRANSIT_TO,2025-06-11 10:52:42,3824,4617,22-GP-51,POINT (-9.139630317687988 38.70766830444336)
4620_750,6347_20250601_106_0_7,106_0,1,38.754730224609375,-9.151769638061523,25,IN_TRANSIT_TO,2025-06-11 10:52:47,5804,4620,22-GP-54,POINT (-9.151769638061523 38.754730224609375)
2954_40B,17561_20250601_212_0_9,212_0,1,38.78232955932617,-9.15857982635498,8,IN_TRANSIT_TO,2025-06-11 10:52:40,5926,2954,62-GQ-56,POINT (-9.15857982635498 38.78232955932617)
2624_781,7746_20250601_151_0_8,151_0,1,38.790130615234375,-9.123920440673828,0,IN_TRANSIT_TO,2025-06-11 10:52:42,,2624,72-VP-82,POINT (-9.123920440673828 38.790130615234375)
4642_750,6304_20250601_106_0_7,106_0,1,38.76771926879883,-9.099869728088379,5,IN_TRANSIT_TO,2025-06-11 10:52:48,18402,4642,90-JI-99,POINT (-9.099869728088379 38.76771926879883)
4816_748,6181_20250601_169_0_3,169_0,1,38.71604919433594,-9.235730171203613,7,IN_TRANSIT_TO,2025-06-11 10:52:41,8608,4816,34-VR-17,POINT (-9.235730171203613 38.71604919433594)
4614_750,6291_20250601_106_0_7,106_0,0,38.76156997680664,-9.121720314025879,8,IN_TRANSIT_TO,2025-06-11 10:52:55,8408,4614,96-GL-90,POINT (-9.121720314025879 38.76156997680664)
4616_750,6389_20250601_106_0_7,106_0,1,38.70317840576172,-9.22719955444336,3,IN_TRANSIT_TO,2025-06-11 10:52:30,4224,4616,22-GP-50,POINT (-9.22719955444336 38.70317840576172)
4611_750,6371_20250601_106_0_6,106_0,1,38.74967956542969,-9.197500228881836,14,IN_TRANSIT_TO,2025-06-11 10:52:45,2803,4611,96-GL-88,POINT (-9.197500228881836 38.74967956542969)
2950_29B,17527_20250601_209_0_9,209_0,0,38.78049850463867,-9.119850158691406,19,IN_TRANSIT_TO,2025-06-11 10:52:34,12603,2950,62-GQ-51,POINT (-9.119850158691406 38.78049850463867)
4641_750,6261_20250601_106_0_7,106_0,0,38.75736999511719,-9.16746997833252,18,IN_TRANSIT_TO,2025-06-11 10:52:29,50002,4641,90-JI-98,POINT (-9.16746997833252 38.75736999511719)
