id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
2689_713,3601_20250101_122_0_7,122_0,0,38.71784973144531,-9.157050132751465,15,IN_TRANSIT_TO,2025-03-04 08:56:23,6802,2689,93-XA-45,POINT (-9.157050132751465 38.71784973144531)
4645_750,6362_20250101_106_0_5,106_0,1,38.75630187988281,-9.1045503616333,0,IN_TRANSIT_TO,2025-03-04 08:56:17,,4645,98-JO-46,POINT (-9.1045503616333 38.75630187988281)
4648_750,6287_20250101_106_0_4,106_0,1,38.748531341552734,-9.197620391845703,14,IN_TRANSIT_TO,2025-03-04 08:56:28,2803,4648,98-JO-47,POINT (-9.197620391845703 38.748531341552734)
611_15E,11208_20250101_76_0_7,76_0,0,38.70624923706055,-9.144000053405762,1,IN_TRANSIT_TO,2025-03-04 08:56:13,3802,611,,POINT (-9.144000053405762 38.70624923706055)
2254_758,6796_20250101_150_0_5,150_0,0,38.74732971191406,-9.188870429992676,25,IN_TRANSIT_TO,2025-03-04 08:56:33,10826,2254,80-51-ZE,POINT (-9.188870429992676 38.74732971191406)
2440_747,6106_20250101_177_0_2,177_0,1,38.77096939086914,-9.19342041015625,3,IN_TRANSIT_TO,2025-03-04 08:56:36,14110,2440,29-AX-08,POINT (-9.19342041015625 38.77096939086914)
558_28E,14966_20250101_75_0_6,75_0,0,38.71036911010742,-9.131819725036621,14,IN_TRANSIT_TO,2025-03-04 08:56:16,13816,558,,POINT (-9.131819725036621 38.71036911010742)
2766_754,6597_20250101_201_2_3,201_2,0,38.742950439453125,-9.173870086669922,3,IN_TRANSIT_TO,2025-03-04 08:56:29,1616,2766,AH-40-ND,POINT (-9.173870086669922 38.742950439453125)
2250_731,19403_20240727_190_0_8,190_0,1,38.78303146362305,-9.114009857177734,3,IN_TRANSIT_TO,2024-08-10 10:41:27,12610,2250,80-41-ZE,POINT (-9.114009857177734 38.78303146362305)
4602_750,6308_20250101_106_0_5,106_0,0,38.69874954223633,-9.22681999206543,1,IN_TRANSIT_TO,2025-03-04 08:56:33,4201,4602,96-GL-80,POINT (-9.22681999206543 38.69874954223633)
6033_760,7072_20250101_171_0_9,171_0,0,38.72195053100586,-9.139180183410645,4,IN_TRANSIT_TO,2025-03-04 08:56:10,9211,6033,BF-92-AZ,POINT (-9.139180183410645 38.72195053100586)
4620_750,6264_20250101_106_0_5,106_0,1,38.7559700012207,-9.103879928588867,34,IN_TRANSIT_TO,2025-03-04 08:56:22,2301,4620,22-GP-54,POINT (-9.103879928588867 38.7559700012207)
2954_40B,19273_20250101_212_0_4,212_0,1,38.77764892578125,-9.160030364990234,6,IN_TRANSIT_TO,2025-03-04 08:56:26,5921,2954,62-GQ-56,POINT (-9.160030364990234 38.77764892578125)
2624_755,17670_20250101_118_0_4,118_0,0,38.74713134765625,-9.10496997833252,5,IN_TRANSIT_TO,2025-03-04 08:56:26,50228,2624,72-VP-82,POINT (-9.10496997833252 38.74713134765625)
4614_750,6331_20250101_106_0_5,106_0,0,38.74864959716797,-9.197600364685059,25,IN_TRANSIT_TO,2025-03-04 08:56:17,10908,4614,96-GL-90,POINT (-9.197600364685059 38.74864959716797)
4626_736,5365_20250101_199_0_6,199_0,1,38.78588104248047,-9.169899940490723,5,IN_TRANSIT_TO,2025-03-04 08:55:41,50083,4626,90-JI-93,POINT (-9.169899940490723 38.78588104248047)
4627_736,5385_20250101_199_0_6,199_0,1,38.74858093261719,-9.148819923400879,18,IN_TRANSIT_TO,2025-03-04 08:56:27,2006,4627,11-JM-76,POINT (-9.148819923400879 38.74858093261719)
2688_713,3577_20250101_122_0_6,122_0,1,38.72330093383789,-9.161069869995117,24,IN_TRANSIT_TO,2025-03-04 08:56:37,8517,2688,93-XA-35,POINT (-9.161069869995117 38.72330093383789)
2693_713,3578_20250101_122_0_4,122_0,1,38.70465087890625,-9.167349815368652,10,IN_TRANSIT_TO,2025-03-04 08:56:30,10209,2693,90-XF-46,POINT (-9.167349815368652 38.70465087890625)
2694_714,3639_20250101_102_0_2,102_0,1,38.727569580078125,-9.2121000289917,9,IN_TRANSIT_TO,2025-03-04 08:56:05,18111,2694,90-XF-49,POINT (-9.2121000289917 38.727569580078125)
2695_713,22060_20250101_122_0_3,122_0,0,38.736900329589844,-9.136380195617676,0,IN_TRANSIT_TO,2025-03-04 08:56:08,,2695,90-XF-50,POINT (-9.136380195617676 38.736900329589844)
2684_714,3672_20250101_102_0_5,102_0,0,38.70471954345703,-9.167750358581543,8,IN_TRANSIT_TO,2025-03-04 08:56:24,10212,2684,99-XE-59,POINT (-9.167750358581543 38.70471954345703)
2683_15E,21280_20250101_76_0_2,76_0,0,38.70293045043945,-9.173100471496582,5,IN_TRANSIT_TO,2025-03-04 08:56:30,10202,2683,99-XE-55,POINT (-9.173100471496582 38.70293045043945)
6046_706,3205_20250101_147_0_4,147_0,1,38.73134994506836,-9.136070251464844,15,IN_TRANSIT_TO,2025-03-04 08:56:13,510,6046,BH-73-IR,POINT (-9.136070251464844 38.73134994506836)
2952_40B,17565_20250101_212_0_5,212_0,0,38.784000396728516,-9.142820358276367,13,IN_TRANSIT_TO,2025-03-04 08:56:29,6009,2952,62-GQ-54,POINT (-9.142820358276367 38.784000396728516)
2677_723,4148_20250101_121_0_4,121_0,1,38.71397018432617,-9.196920394897461,18,IN_TRANSIT_TO,2025-03-04 08:56:19,10315,2677,87-XB-41,POINT (-9.196920394897461 38.71397018432617)
2671_738,5529_20250101_117_0_4,117_0,1,38.737850189208984,-9.145750045776367,20,IN_TRANSIT_TO,2025-03-04 08:56:17,1801,2671,87-XB-43,POINT (-9.145750045776367 38.737850189208984)
