id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
6032_760,7107_20250601_171_0_5,171_0,0,38.71894836425781,-9.136919975280762,6,IN_TRANSIT_TO,2025-07-04 06:34:46,811,6032,BF-93-BC,POINT (-9.136919975280762 38.71894836425781)
4648_750,6349_20250601_106_0_3,106_0,1,38.74491882324219,-9.199919700622559,13,IN_TRANSIT_TO,2025-07-04 06:34:59,2812,4648,98-JO-47,POINT (-9.199919700622559 38.74491882324219)
2793_711,3506_20250601_101_0_3,101_0,1,38.725181579589844,-9.151350021362305,29,IN_TRANSIT_TO,2025-07-04 06:34:36,50197,2793,AJ-58-LI,POINT (-9.151350021362305 38.725181579589844)
2302_742,5772_20250601_114_0_4,114_0,1,38.72285079956055,-9.11520004272461,49,IN_TRANSIT_TO,2025-07-04 06:34:54,9803,2302,83-08-ZM,POINT (-9.11520004272461 38.72285079956055)
611_15E,11251_20250601_76_0_3,76_0,0,38.69826889038086,-9.189180374145508,13,IN_TRANSIT_TO,2025-07-04 06:34:49,9506,611,,POINT (-9.189180374145508 38.69826889038086)
4607_748,6139_20250601_169_0_3,169_0,0,38.72507858276367,-9.15524959564209,3,IN_TRANSIT_TO,2025-07-04 06:34:39,1223,4607,96-GL-84,POINT (-9.15524959564209 38.72507858276367)
304_744,5806_20250601_200_0_2,200_0,1,38.74399948120117,-9.147270202636719,24,IN_TRANSIT_TO,2025-07-04 06:34:53,2019,304,22-SP-91,POINT (-9.147270202636719 38.74399948120117)
6022_732,5079_20250601_107_0_2,107_0,1,38.705421447753906,-9.202580451965332,11,IN_TRANSIT_TO,2025-07-04 06:34:50,13109,6022,BF-48-BB,POINT (-9.202580451965332 38.705421447753906)
2992_52B,21660_20250601_244_0_2,244_0,0,38.74248123168945,-9.158349990844727,3,IN_TRANSIT_TO,2025-07-04 06:34:58,50539,2992,29-VM-95,POINT (-9.158349990844727 38.74248123168945)
2448_767,7304_20250601_112_0_2,112_0,1,38.751319885253906,-9.143099784851074,33,IN_TRANSIT_TO,2025-07-04 06:34:55,102,2448,44-BC-34,POINT (-9.143099784851074 38.751319885253906)
558_28E,14931_20250601_75_0_3,75_0,1,38.71091842651367,-9.146269798278809,11,IN_TRANSIT_TO,2025-07-04 06:34:29,9903,558,,POINT (-9.146269798278809 38.71091842651367)
2317_742,5679_20250601_114_0_3,114_0,1,38.70301818847656,-9.194549560546875,14,IN_TRANSIT_TO,2025-07-04 06:34:38,13401,2317,61-86-ZB,POINT (-9.194549560546875 38.70301818847656)
603_15E,11277_20250601_76_0_5,76_0,0,38.70637130737305,-9.14286994934082,3,IN_TRANSIT_TO,2025-07-04 06:34:49,3820,603,,POINT (-9.14286994934082 38.70637130737305)
2250_731,19403_20240727_190_0_8,190_0,1,38.78303146362305,-9.114009857177734,3,IN_TRANSIT_TO,2024-08-10 10:41:27,12610,2250,80-41-ZE,POINT (-9.114009857177734 38.78303146362305)
4602_750,6327_20250601_106_0_2,106_0,1,38.75764846801758,-9.162650108337402,23,IN_TRANSIT_TO,2025-07-04 06:34:40,50001,4602,96-GL-80,POINT (-9.162650108337402 38.75764846801758)
6021_716,3721_20250601_164_0_4,164_0,1,38.74597930908203,-9.182419776916504,8,IN_TRANSIT_TO,2025-07-04 06:34:41,10829,6021,BD-91-QG,POINT (-9.182419776916504 38.74597930908203)
2292_731,5017_20250601_190_0_4,190_0,1,38.775230407714844,-9.102080345153809,10,IN_TRANSIT_TO,2025-07-04 06:34:44,7906,2292,83-16-ZM,POINT (-9.102080345153809 38.775230407714844)
2328_793,7996_20250601_145_0_5,145_0,1,38.742000579833984,-9.133370399475098,2,IN_TRANSIT_TO,2025-07-04 06:34:42,308,2328,62-96-ZG,POINT (-9.133370399475098 38.742000579833984)
2321_742,5682_20250601_114_0_2,114_0,1,38.713748931884766,-9.196849822998047,2,IN_TRANSIT_TO,2025-07-04 06:34:51,12928,2321,04-47-ZF,POINT (-9.196849822998047 38.713748931884766)
2494_755,6634_20250601_118_0_4,118_0,0,38.74872970581055,-9.10297966003418,4,IN_TRANSIT_TO,2025-07-04 06:34:51,50477,2494,88-BL-68,POINT (-9.10297966003418 38.74872970581055)
6033_706,3244_20250601_147_0_4,147_0,0,38.706329345703125,-9.145170211791992,2,IN_TRANSIT_TO,2025-07-04 06:34:30,50339,6033,BF-92-AZ,POINT (-9.145170211791992 38.706329345703125)
4617_750,6332_20250601_106_0_3,106_0,1,38.74932098388672,-9.192549705505371,16,IN_TRANSIT_TO,2025-07-04 06:34:40,10835,4617,22-GP-51,POINT (-9.192549705505371 38.74932098388672)
2955_798,8197_20250601_194_3_2,194_3,1,38.733951568603516,-9.14525032043457,30,IN_TRANSIT_TO,2025-07-04 06:34:59,1814,2955,27-GU-70,POINT (-9.14525032043457 38.733951568603516)
2954_765,7178_20250601_110_0_2,110_0,1,38.75407028198242,-9.197500228881836,8,IN_TRANSIT_TO,2025-07-04 06:34:16,10909,2954,62-GQ-56,POINT (-9.197500228881836 38.75407028198242)
2624_759,6953_20250601_144_0_3,144_0,0,38.7105712890625,-9.138480186462402,3,IN_TRANSIT_TO,2025-07-04 06:35:00,5510,2624,72-VP-82,POINT (-9.138480186462402 38.7105712890625)
4642_728,4703_20250601_204_0_3,204_0,1,38.70841979980469,-9.133330345153809,32,IN_TRANSIT_TO,2025-07-04 06:34:44,4502,4642,90-JI-99,POINT (-9.133330345153809 38.70841979980469)
4816_751,6461_20250601_109_0_4,109_0,0,38.69987106323242,-9.205820083618164,17,IN_TRANSIT_TO,2025-07-04 06:34:49,9608,4816,34-VR-17,POINT (-9.205820083618164 38.69987106323242)
4614_728,4596_20250601_204_0_2,204_0,0,38.76612091064453,-9.09801959991455,41,IN_TRANSIT_TO,2025-07-04 06:34:53,2402,4614,96-GL-90,POINT (-9.09801959991455 38.76612091064453)
