id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
5252_728,4742_20250101_204_0_9,204_0,0,38.751468658447266,-9.279430389404297,0,IN_TRANSIT_TO,2025-03-28 18:23:53,,5252,Testes,POINT (-9.279430389404297 38.751468658447266)
611_15E,11203_20250101_76_0_25,76_0,0,38.69742965698242,-9.198929786682129,13,IN_TRANSIT_TO,2025-03-30 00:38:53,4112,611,,POINT (-9.198929786682129 38.69742965698242)
2440_767,7274_20250101_112_1_15,112_1,0,38.7601203918457,-9.178019523620605,7,IN_TRANSIT_TO,2025-03-30 00:39:04,50141,2440,29-AX-08,POINT (-9.178019523620605 38.7601203918457)
2317_736,5343_20250101_199_1_4,199_1,1,38.76531982421875,-9.15725040435791,12,IN_TRANSIT_TO,2025-03-30 00:38:47,5902,2317,61-86-ZB,POINT (-9.15725040435791 38.76531982421875)
603_15E,11437_20250101_76_0_6,76_0,1,38.699371337890625,-9.225669860839844,2,IN_TRANSIT_TO,2025-03-30 00:38:55,4219,603,,POINT (-9.225669860839844 38.699371337890625)
2766_727,4471_20250101_103_1_17,103_1,1,38.71638107299805,-9.214179992675781,15,IN_TRANSIT_TO,2025-03-30 00:39:02,9603,2766,AH-40-ND,POINT (-9.214179992675781 38.71638107299805)
2250_731,19403_20240727_190_0_8,190_0,1,38.78303146362305,-9.114009857177734,3,IN_TRANSIT_TO,2024-08-10 10:41:27,12610,2250,80-41-ZE,POINT (-9.114009857177734 38.78303146362305)
4602_750,6271_20250101_106_0_6,106_0,1,38.74507141113281,-9.201399803161621,12,IN_TRANSIT_TO,2025-03-30 00:38:58,8813,4602,96-GL-80,POINT (-9.201399803161621 38.74507141113281)
2494_735,5253_20250101_172_0_17,172_0,0,38.722679138183594,-9.1287202835083,20,IN_TRANSIT_TO,2025-03-30 00:39:13,414,2494,88-BL-68,POINT (-9.1287202835083 38.722679138183594)
4816_751,6451_20250101_109_0_31,109_0,0,38.72346878051758,-9.174819946289062,3,IN_TRANSIT_TO,2025-03-30 00:39:03,8602,4816,34-VR-17,POINT (-9.174819946289062 38.72346878051758)
4614_750,6293_20250101_106_0_5,106_0,0,38.71644973754883,-9.220470428466797,34,IN_TRANSIT_TO,2025-03-30 00:39:09,18111,4614,96-GL-90,POINT (-9.220470428466797 38.71644973754883)
2945_32B,17548_20250101_211_0_12,211_0,0,38.757118225097656,-9.11242961883545,1,IN_TRANSIT_TO,2025-03-28 13:34:06,50346,2945,75-GO-14,POINT (-9.11242961883545 38.757118225097656)
6047_760,7080_20250101_171_1_14,171_1,1,38.70576858520508,-9.199219703674316,6,IN_TRANSIT_TO,2025-03-30 00:39:09,10301,6047,BH-20-IP,POINT (-9.199219703674316 38.70576858520508)
2962_702,3054_20250101_146_1_17,146_1,0,38.72542190551758,-9.151450157165527,0,IN_TRANSIT_TO,2025-03-30 00:39:00,,2962,30-VM-07,POINT (-9.151450157165527 38.72542190551758)
604_15E,11448_20250101_76_0_5,76_0,0,38.704349517822266,-9.17411994934082,6,IN_TRANSIT_TO,2025-03-30 00:38:59,4004,604,,POINT (-9.17411994934082 38.704349517822266)
2479_726,4267_20250101_116_0_23,116_0,0,38.73040008544922,-9.13694953918457,6,IN_TRANSIT_TO,2025-03-30 00:39:06,611,2479,91-BE-74,POINT (-9.13694953918457 38.73040008544922)
2414_747,6098_20250101_177_0_34,177_0,1,38.76408004760742,-9.15697956085205,20,IN_TRANSIT_TO,2025-03-30 00:38:50,5814,2414,92-AO-51,POINT (-9.15697956085205 38.76408004760742)
2417_758,6794_20250101_150_0_24,150_0,1,38.745750427246094,-9.18202018737793,9,IN_TRANSIT_TO,2025-03-30 00:38:32,10829,2417,50-AL-06,POINT (-9.18202018737793 38.745750427246094)
280_776,7490_20250101_193_2_16,193_2,0,38.700321197509766,-9.246870040893555,6,IN_TRANSIT_TO,2025-03-30 00:36:04,14904,280,AI-46-OJ,POINT (-9.246870040893555 38.700321197509766)
