id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
1742_203,12749_20250101_62_0_7,62_0,0,38.7047004699707,-9.176950454711914,23,IN_TRANSIT_TO,2025-02-25 05:46:01,12107,1742,91-HR-99,POINT (-9.176950454711914 38.7047004699707)
4645_750,6421_20250101_106_0_2,106_0,1,38.73591995239258,-9.206049919128418,9,IN_TRANSIT_TO,2025-02-25 05:45:45,8807,4645,98-JO-46,POINT (-9.206049919128418 38.73591995239258)
4648_750,6377_20250101_106_0_2,106_0,0,38.75605010986328,-9.103269577026367,4,IN_TRANSIT_TO,2025-02-25 05:45:53,2320,4648,98-JO-47,POINT (-9.103269577026367 38.75605010986328)
2793_201,12649_20250101_60_0_13,60_0,0,38.701969146728516,-9.18097972869873,9,IN_TRANSIT_TO,2025-02-25 05:45:43,12108,2793,AJ-58-LI,POINT (-9.18097972869873 38.701969146728516)
2250_731,19403_20240727_190_0_8,190_0,1,38.78303146362305,-9.114009857177734,3,IN_TRANSIT_TO,2024-08-10 10:41:27,12610,2250,80-41-ZE,POINT (-9.114009857177734 38.78303146362305)
2328_742,5687_20250101_114_0_2,114_0,1,38.732078552246094,-9.114729881286621,56,IN_TRANSIT_TO,2025-02-25 05:45:23,17569,2328,62-96-ZG,POINT (-9.114729881286621 38.732078552246094)
612_15E,11264_20250101_76_0_2,76_0,0,38.70610046386719,-9.14330005645752,1,IN_TRANSIT_TO,2025-02-25 05:45:54,3802,612,,POINT (-9.14330005645752 38.70610046386719)
2494_794,8043_20250101_115_0_2,115_0,0,38.74882125854492,-9.118729591369629,16,IN_TRANSIT_TO,2025-02-25 05:45:57,3606,2494,88-BL-68,POINT (-9.118729591369629 38.74882125854492)
4816_728,4609_20250101_204_3_2,204_3,0,38.78252029418945,-9.113980293273926,43,IN_TRANSIT_TO,2025-02-25 05:45:39,12610,4816,34-VR-17,POINT (-9.113980293273926 38.78252029418945)
4626_796,8148_20250101_174_0_2,174_0,1,38.78797149658203,-9.158849716186523,6,IN_TRANSIT_TO,2025-02-25 05:45:51,11620,4626,90-JI-93,POINT (-9.158849716186523 38.78797149658203)
4650_750,21643_20250101_106_0_2,106_0,1,38.74720001220703,-9.188599586486816,17,IN_TRANSIT_TO,2025-02-25 05:45:40,10803,4650,11-JM-80,POINT (-9.188599586486816 38.74720001220703)
2682_776,7476_20250101_193_0_5,193_0,1,38.70777893066406,-9.251469612121582,0,IN_TRANSIT_TO,2025-02-25 05:45:28,,2682,93-XA-42,POINT (-9.251469612121582 38.70777893066406)
4619_750,6262_20250101_106_0_2,106_0,1,38.69858169555664,-9.227250099182129,0,IN_TRANSIT_TO,2025-02-25 05:46:05,,4619,22-GP-53,POINT (-9.227250099182129 38.69858169555664)
2946_29B,17534_20250101_209_0_8,209_0,0,38.765228271484375,-9.120479583740234,29,IN_TRANSIT_TO,2025-02-13 12:17:40,7520,2946,75-GO-15,POINT (-9.120479583740234 38.765228271484375)
2681_713,3621_20250101_122_0_2,122_0,1,38.73582077026367,-9.136980056762695,35,IN_TRANSIT_TO,2025-02-25 05:45:13,11108,2681,93-XA-41,POINT (-9.136980056762695 38.73582077026367)
604_15E,11318_20250101_76_0_2,76_0,1,38.69913101196289,-9.225529670715332,2,IN_TRANSIT_TO,2025-02-25 05:45:45,4219,604,,POINT (-9.225529670715332 38.69913101196289)
4819_728,4669_20250101_204_3_2,204_3,0,38.702919006347656,-9.173279762268066,5,IN_TRANSIT_TO,2025-02-25 05:45:57,4003,4819,34-VR-16,POINT (-9.173279762268066 38.702919006347656)
6014_706,3224_20250101_147_3_2,147_3,0,38.707279205322266,-9.133299827575684,0,IN_TRANSIT_TO,2025-02-25 05:45:43,,6014,67-ZF-30,POINT (-9.133299827575684 38.707279205322266)
2723_714,3662_20250101_102_0_2,102_0,1,38.70515060424805,-9.20751953125,18,IN_TRANSIT_TO,2025-02-25 05:46:04,13105,2723,92-XQ-43,POINT (-9.20751953125 38.70515060424805)
2741_720,4044_20250101_143_0_2,143_0,1,38.70246887207031,-9.180680274963379,3,IN_TRANSIT_TO,2025-02-25 05:45:57,12005,2741,AG-99-TG,POINT (-9.180680274963379 38.70246887207031)
2658_714,3671_20250101_102_0_2,102_0,1,38.7205696105957,-9.21934986114502,4,IN_TRANSIT_TO,2025-02-25 05:45:36,18703,2658,05-VZ-71,POINT (-9.21934986114502 38.7205696105957)
4634_796,8144_20250101_174_0_3,174_0,0,38.77640151977539,-9.164170265197754,6,IN_TRANSIT_TO,2025-02-25 05:45:49,5912,4634,11-JM-78,POINT (-9.164170265197754 38.77640151977539)
2979_702,3053_20250101_146_0_6,146_0,1,38.72507095336914,-9.156729698181152,11,IN_TRANSIT_TO,2025-02-25 05:46:06,6128,2979,30-VM-17,POINT (-9.156729698181152 38.72507095336914)
4832_736,5351_20250101_199_0_2,199_0,1,38.72734832763672,-9.148929595947266,25,IN_TRANSIT_TO,2025-02-25 05:45:45,1702,4832,68-VQ-51,POINT (-9.148929595947266 38.72734832763672)
4835_736,5311_20250101_199_0_3,199_0,0,38.72669982910156,-9.149100303649902,4,IN_TRANSIT_TO,2025-02-25 05:46:02,1205,4835,53-VR-06,POINT (-9.149100303649902 38.72669982910156)
4624_783,7817_20250101_203_0_2,203_0,1,38.78824996948242,-9.123849868774414,2,IN_TRANSIT_TO,2025-02-25 05:46:02,16308,4624,11-JM-75,POINT (-9.123849868774414 38.78824996948242)
4811_728,4589_20250101_204_0_3,204_0,1,38.77484893798828,-9.10498046875,6,IN_TRANSIT_TO,2025-02-25 05:45:59,7908,4811,34-VR-20,POINT (-9.10498046875 38.77484893798828)
4633_736,5388_20250101_199_0_2,199_0,1,38.778099060058594,-9.164299964904785,8,IN_TRANSIT_TO,2025-02-25 05:45:35,5910,4633,90-JI-94,POINT (-9.164299964904785 38.778099060058594)
2703_713,3622_20250101_122_0_2,122_0,1,38.70846939086914,-9.16172981262207,15,IN_TRANSIT_TO,2025-02-25 05:45:46,10008,2703,92-XQ-24,POINT (-9.16172981262207 38.70846939086914)
4809_728,4621_20250101_204_3_2,204_3,0,38.76607131958008,-9.097829818725586,33,IN_TRANSIT_TO,2025-02-25 05:45:47,2512,4809,20-VQ-67,POINT (-9.097829818725586 38.76607131958008)
