id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
2793_748,6135_20250401_169_0_14,169_0,1,38.724578857421875,-9.19474983215332,6,IN_TRANSIT_TO,2025-05-24 11:00:46,14311,2793,AJ-58-LI,POINT (-9.19474983215332 38.724578857421875)
2302_742,5741_20250401_114_0_6,114_0,1,38.70698165893555,-9.172929763793945,21,IN_TRANSIT_TO,2025-05-24 11:00:50,9402,2302,83-08-ZM,POINT (-9.172929763793945 38.70698165893555)
4606_750,6302_20250401_106_0_7,106_0,1,38.760501861572266,-9.13379955291748,29,IN_TRANSIT_TO,2025-05-24 11:00:51,11305,4606,96-GL-83,POINT (-9.13379955291748 38.760501861572266)
603_15E,11290_20250401_76_0_11,76_0,0,38.69881820678711,-9.186750411987305,12,IN_TRANSIT_TO,2025-05-24 11:00:36,9504,603,,POINT (-9.186750411987305 38.69881820678711)
2766_727,4468_20250401_103_0_6,103_0,0,38.72222137451172,-9.151780128479004,15,IN_TRANSIT_TO,2025-05-24 11:00:36,6806,2766,AH-40-ND,POINT (-9.151780128479004 38.72222137451172)
2250_731,19403_20240727_190_0_8,190_0,1,38.78303146362305,-9.114009857177734,3,IN_TRANSIT_TO,2024-08-10 10:41:27,12610,2250,80-41-ZE,POINT (-9.114009857177734 38.78303146362305)
2494_735,5253_20250401_172_0_7,172_0,0,38.750770568847656,-9.158820152282715,32,IN_TRANSIT_TO,2025-05-24 11:00:29,13507,2494,88-BL-68,POINT (-9.158820152282715 38.750770568847656)
2830_751,6451_20250401_109_0_12,109_0,1,38.69913101196289,-9.185830116271973,22,IN_TRANSIT_TO,2025-05-24 11:00:35,9505,2830,BF-57-FZ,POINT (-9.185830116271973 38.69913101196289)
4620_750,6350_20250401_106_0_8,106_0,0,38.71355056762695,-9.224349975585938,34,IN_TRANSIT_TO,2025-05-24 11:00:33,18111,4620,22-GP-54,POINT (-9.224349975585938 38.71355056762695)
2954_40B,17559_20250401_212_0_11,212_0,0,38.79214859008789,-9.15785026550293,2,IN_TRANSIT_TO,2025-05-24 11:00:43,50104,2954,62-GQ-56,POINT (-9.15785026550293 38.79214859008789)
