id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
6032_760,7105_20250101_171_0_3,171_0,0,38.717018127441406,-9.136150360107422,7,IN_TRANSIT_TO,2025-03-17 09:19:50,809,6032,BF-93-BC,POINT (-9.136150360107422 38.717018127441406)
4645_750,6413_20250101_106_0_2,106_0,0,38.749778747558594,-9.194049835205078,23,IN_TRANSIT_TO,2025-03-17 09:20:03,10806,4645,98-JO-46,POINT (-9.194049835205078 38.749778747558594)
4648_750,6313_20250101_106_0_5,106_0,1,38.757301330566406,-9.169930458068848,22,IN_TRANSIT_TO,2025-03-17 09:19:46,12806,4648,98-JO-47,POINT (-9.169930458068848 38.757301330566406)
2793_15E,11495_20250101_76_8_9,76_8,0,38.70637130737305,-9.142900466918945,3,IN_TRANSIT_TO,2025-03-17 09:19:59,3820,2793,AJ-58-LI,POINT (-9.142900466918945 38.70637130737305)
2302_742,5709_20250101_114_0_2,114_0,0,38.70331954956055,-9.179619789123535,40,IN_TRANSIT_TO,2025-03-17 09:19:57,12121,2302,83-08-ZM,POINT (-9.179619789123535 38.70331954956055)
2253_767,7201_20250101_112_0_3,112_0,0,38.761871337890625,-9.163080215454102,20,IN_TRANSIT_TO,2025-03-17 09:19:44,5823,2253,80-52-ZE,POINT (-9.163080215454102 38.761871337890625)
611_15E,11254_20250101_76_0_6,76_0,1,38.69673156738281,-9.221320152282715,3,IN_TRANSIT_TO,2025-03-17 09:20:08,4209,611,,POINT (-9.221320152282715 38.69673156738281)
4607_750,6424_20250101_106_0_3,106_0,0,38.76837921142578,-9.1045503616333,1,IN_TRANSIT_TO,2025-03-17 09:20:01,7813,4607,96-GL-84,POINT (-9.1045503616333 38.76837921142578)
304_744,5850_20250101_200_0_4,200_0,1,38.76353073120117,-9.129449844360352,14,IN_TRANSIT_TO,2025-03-17 09:20:00,50592,304,22-SP-91,POINT (-9.129449844360352 38.76353073120117)
6022_732,5062_20250101_107_0_3,107_0,0,38.698448181152344,-9.188380241394043,28,IN_TRANSIT_TO,2025-03-17 09:19:48,9504,6022,BF-48-BB,POINT (-9.188380241394043 38.698448181152344)
2315_717,3863_20250101_170_0_5,170_0,0,38.77391815185547,-9.161179542541504,20,IN_TRANSIT_TO,2025-03-17 09:19:38,5905,2315,61-88-ZB,POINT (-9.161179542541504 38.77391815185547)
2992_45B,45281_20250101_277_0_3,277_0,0,38.76179885864258,-9.163269996643066,13,IN_TRANSIT_TO,2025-03-17 09:19:47,5823,2992,29-VM-95,POINT (-9.163269996643066 38.76179885864258)
