id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
557_24E,17834_20250601_213_0_5,213_0,1,38.71548080444336,-9.145079612731934,8,IN_TRANSIT_TO,2025-06-08 10:50:21,10604,557,,POINT (-9.145079612731934 38.71548080444336)
2253_758,6789_20250601_150_0_10,150_0,1,38.75202178955078,-9.205450057983398,3,IN_TRANSIT_TO,2025-06-08 10:50:22,10901,2253,80-52-ZE,POINT (-9.205450057983398 38.75202178955078)
2254_768,7347_20250601_111_0_6,111_0,1,38.75008010864258,-9.158519744873047,22,IN_TRANSIT_TO,2025-06-02 10:24:01,13509,2254,80-51-ZE,POINT (-9.158519744873047 38.75008010864258)
6022_760,7025_20250601_171_0_7,171_0,1,38.72201919555664,-9.139120101928711,38,IN_TRANSIT_TO,2025-06-08 10:50:32,9213,6022,BF-48-BB,POINT (-9.139120101928711 38.72201919555664)
558_28E,14910_20250601_75_0_3,75_0,1,38.7128791809082,-9.129369735717773,34,IN_TRANSIT_TO,2025-06-08 10:50:21,13802,558,,POINT (-9.129369735717773 38.7128791809082)
603_15E,11188_20250601_76_0_6,76_0,1,38.704471588134766,-9.175470352172852,14,IN_TRANSIT_TO,2025-06-08 10:50:37,12115,603,,POINT (-9.175470352172852 38.704471588134766)
4604_750,6307_20250601_106_0_6,106_0,1,38.69878005981445,-9.22681999206543,0,IN_TRANSIT_TO,2025-06-08 10:50:30,,4604,96-GL-82,POINT (-9.22681999206543 38.69878005981445)
2250_731,19403_20240727_190_0_8,190_0,1,38.78303146362305,-9.114009857177734,3,IN_TRANSIT_TO,2024-08-10 10:41:27,12610,2250,80-41-ZE,POINT (-9.114009857177734 38.78303146362305)
4602_753,20092_20250601_167_0_10,167_0,1,38.72589874267578,-9.147879600524902,7,IN_TRANSIT_TO,2025-06-08 10:50:13,1201,4602,96-GL-80,POINT (-9.147879600524902 38.72589874267578)
6021_732,5049_20250601_107_2_6,107_2,1,38.70682907104492,-9.141570091247559,28,IN_TRANSIT_TO,2025-06-08 10:50:29,3803,6021,BD-91-QG,POINT (-9.141570091247559 38.70682907104492)
2292_724,19280_20250601_178_0_7,178_0,0,38.73548126220703,-9.205100059509277,13,IN_TRANSIT_TO,2025-06-08 10:50:38,8827,2292,83-16-ZM,POINT (-9.205100059509277 38.73548126220703)
612_15E,11282_20250601_76_0_9,76_0,0,38.708831787109375,-9.135180473327637,1,IN_TRANSIT_TO,2025-06-08 10:50:30,50620,612,,POINT (-9.135180473327637 38.708831787109375)
2494_735,5193_20250601_172_0_7,172_0,0,38.72895050048828,-9.128100395202637,15,IN_TRANSIT_TO,2025-06-08 10:50:09,7009,2494,88-BL-68,POINT (-9.128100395202637 38.72895050048828)
2830_728,4574_20250601_204_0_5,204_0,1,38.70613098144531,-9.205229759216309,47,IN_TRANSIT_TO,2025-06-08 10:50:37,13118,2830,BF-57-FZ,POINT (-9.205229759216309 38.70613098144531)
4617_750,6363_20250601_106_0_8,106_0,0,38.760528564453125,-9.118550300598145,8,IN_TRANSIT_TO,2025-06-08 10:50:30,8408,4617,22-GP-51,POINT (-9.118550300598145 38.760528564453125)
2955_40B,19270_20250601_212_0_9,212_0,0,38.779518127441406,-9.159379959106445,23,IN_TRANSIT_TO,2025-06-08 10:50:21,5927,2955,27-GU-70,POINT (-9.159379959106445 38.779518127441406)
2951_79B,35098_20250601_221_0_7,221_0,0,38.7076301574707,-9.205829620361328,13,IN_TRANSIT_TO,2025-06-08 10:50:28,13123,2951,62-GQ-53,POINT (-9.205829620361328 38.7076301574707)
2954_40B,17560_20250601_212_0_10,212_0,1,38.78908157348633,-9.16094970703125,29,IN_TRANSIT_TO,2025-06-08 10:50:34,50107,2954,62-GQ-56,POINT (-9.16094970703125 38.78908157348633)
4816_751,6485_20250601_109_0_11,109_0,0,38.69779968261719,-9.204500198364258,16,IN_TRANSIT_TO,2025-06-08 10:50:22,9604,4816,34-VR-17,POINT (-9.204500198364258 38.69779968261719)
4611_750,6267_20250601_106_0_8,106_0,1,38.75149917602539,-9.187700271606445,19,IN_TRANSIT_TO,2025-06-08 10:50:35,10827,4611,96-GL-88,POINT (-9.187700271606445 38.75149917602539)
2950_26B,17512_20250601_208_2_11,208_2,0,38.75674819946289,-9.09844970703125,17,IN_TRANSIT_TO,2025-06-08 10:50:06,50291,2950,62-GQ-51,POINT (-9.09844970703125 38.75674819946289)
4629_736,5344_20250601_199_0_10,199_0,1,38.780601501464844,-9.164130210876465,7,IN_TRANSIT_TO,2025-06-08 10:50:10,7202,4629,11-JM-77,POINT (-9.164130210876465 38.780601501464844)
2699_746,5955_20250601_108_0_12,108_0,1,38.746681213378906,-9.18451976776123,10,IN_TRANSIT_TO,2025-06-08 10:50:30,10829,2699,92-XQ-25,POINT (-9.18451976776123 38.746681213378906)
2690_714,3658_20250601_102_0_4,102_0,1,38.70518112182617,-9.176770210266113,27,IN_TRANSIT_TO,2025-06-08 10:50:16,12111,2690,99-XE-57,POINT (-9.176770210266113 38.70518112182617)
