id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
2793_727,4463_20260101_103_1_17,103_1,0,38.697471618652344,-9.194669723510742,22,IN_TRANSIT_TO,2026-02-07 01:00:07,9508,2793,AJ-58-LI,POINT (-9.194669723510742 38.697471618652344)
2250_731,19403_20240727_190_0_8,190_0,1,38.78303146362305,-9.114009857177734,3,IN_TRANSIT_TO,2024-08-10 10:41:27,12610,2250,80-41-ZE,POINT (-9.114009857177734 38.78303146362305)
6021_760,7110_20260101_171_1_11,171_1,0,38.703731536865234,-9.190730094909668,24,IN_TRANSIT_TO,2026-02-07 01:00:07,13406,6021,BD-91-QG,POINT (-9.190730094909668 38.703731536865234)
2292_724,4236_20260101_178_1_31,178_1,0,38.708099365234375,-9.179499626159668,2,IN_TRANSIT_TO,2026-02-07 00:59:50,12117,2292,83-16-ZM,POINT (-9.179499626159668 38.708099365234375)
1745_203,12761_20260101_62_0_2,62_0,1,38.71039962768555,-9.165369987487793,35,IN_TRANSIT_TO,2026-02-07 01:00:10,10104,1745,92-HR-02,POINT (-9.165369987487793 38.71039962768555)
4611_750,6413_20260101_106_0_10,106_0,0,38.726749420166016,-9.209870338439941,32,IN_TRANSIT_TO,2026-02-06 19:34:51,14008,4611,96-GL-88,POINT (-9.209870338439941 38.726749420166016)
4618_750,6268_20260101_106_0_6,106_0,1,38.74720001220703,-9.188819885253906,17,IN_TRANSIT_TO,2026-02-07 01:00:14,10803,4618,22-GP-52,POINT (-9.188819885253906 38.74720001220703)
604_15E,11280_20260101_76_0_25,76_0,0,38.704681396484375,-9.177900314331055,10,IN_TRANSIT_TO,2026-02-07 01:00:13,12116,604,,POINT (-9.177900314331055 38.704681396484375)
2844_751,6490_20260101_109_1_29,109_1,0,38.712669372558594,-9.17555046081543,5,IN_TRANSIT_TO,2026-02-07 01:00:17,11904,2844,BF-73-FZ,POINT (-9.17555046081543 38.712669372558594)
608_15E,11446_20260101_76_0_7,76_0,0,38.69837188720703,-9.225119590759277,21,IN_TRANSIT_TO,2026-02-07 01:00:08,4208,608,,POINT (-9.225119590759277 38.69837188720703)
2779_202,12694_20260101_61_0_1,61_0,1,38.75075149536133,-9.206399917602539,10,IN_TRANSIT_TO,2026-02-07 01:00:12,10927,2779,AI-02-BT,POINT (-9.206399917602539 38.75075149536133)
