id,trip_id,route_id,direction_id,latitude,longitude,current_stop_sequence,current_status,timestamp,stop_id,vehicle_id,license_plate,geometry
557_24E,17832_20250401_213_0_13,213_0,1,38.720001220703125,-9.154569625854492,4,IN_TRANSIT_TO,2025-04-29 11:45:58,6823,557,,POINT (-9.154569625854492 38.720001220703125)
611_15E,11288_20250401_76_0_8,76_0,1,38.69915008544922,-9.229430198669434,1,IN_TRANSIT_TO,2025-04-29 11:45:59,4215,611,,POINT (-9.229430198669434 38.69915008544922)
4607_728,4698_20250401_204_0_5,204_0,1,38.764530181884766,-9.098099708557129,10,IN_TRANSIT_TO,2025-04-29 11:46:24,2511,4607,96-GL-84,POINT (-9.098099708557129 38.764530181884766)
304_744,5830_20250401_200_0_6,200_0,1,38.77027893066406,-9.128170013427734,13,IN_TRANSIT_TO,2025-04-29 11:46:00,7604,304,22-SP-91,POINT (-9.128170013427734 38.77027893066406)
6022_732,5057_20250401_107_0_6,107_0,1,38.70397186279297,-9.206399917602539,9,IN_TRANSIT_TO,2025-04-29 11:46:07,13105,6022,BF-48-BB,POINT (-9.206399917602539 38.70397186279297)
2315_742,5788_20250401_114_0_5,114_0,1,38.73202896118164,-9.114469528198242,56,IN_TRANSIT_TO,2025-04-29 11:46:04,17569,2315,61-88-ZB,POINT (-9.114469528198242 38.73202896118164)
2440_767,7201_20250401_112_0_6,112_0,1,38.75279998779297,-9.208769798278809,6,IN_TRANSIT_TO,2025-04-29 11:46:22,11001,2440,29-AX-08,POINT (-9.208769798278809 38.75279998779297)
2992_52B,21671_20250401_244_0_9,244_0,0,38.73722839355469,-9.1454496383667,13,IN_TRANSIT_TO,2025-04-29 11:46:15,50544,2992,29-VM-95,POINT (-9.1454496383667 38.73722839355469)
2448_703,3173_20250401_165_0_7,165_0,0,38.763221740722656,-9.1806001663208,27,IN_TRANSIT_TO,2025-04-29 11:46:17,12808,2448,44-BC-34,POINT (-9.1806001663208 38.763221740722656)
6010_706,3235_20250401_147_0_3,147_0,1,38.719730377197266,-9.155699729919434,0,IN_TRANSIT_TO,2025-04-29 11:46:20,,6010,81-ZC-09,POINT (-9.155699729919434 38.719730377197266)
2317_798,8202_20250401_194_0_16,194_0,1,38.790828704833984,-9.15071964263916,1,IN_TRANSIT_TO,2025-04-29 11:46:08,11608,2317,61-86-ZB,POINT (-9.15071964263916 38.790828704833984)
603_15E,11186_20250401_76_0_11,76_0,0,38.699520111083984,-9.228429794311523,19,IN_TRANSIT_TO,2025-04-29 11:46:01,4218,603,,POINT (-9.228429794311523 38.699520111083984)
2250_731,19403_20240727_190_0_8,190_0,1,38.78303146362305,-9.114009857177734,3,IN_TRANSIT_TO,2024-08-10 10:41:27,12610,2250,80-41-ZE,POINT (-9.114009857177734 38.78303146362305)
4602_753,6573_20250401_167_0_14,167_0,1,38.67253112792969,-9.173069953918457,1,IN_TRANSIT_TO,2025-04-29 11:46:12,19001,4602,96-GL-80,POINT (-9.173069953918457 38.67253112792969)
2328_793,7989_20250401_145_0_12,145_0,0,38.747520446777344,-9.115570068359375,20,IN_TRANSIT_TO,2025-04-29 11:45:59,3713,2328,62-96-ZG,POINT (-9.115570068359375 38.747520446777344)
2321_712,3550_20250401_189_0_10,189_0,1,38.72515106201172,-9.156929969787598,13,IN_TRANSIT_TO,2025-04-29 11:46:18,6128,2321,04-47-ZF,POINT (-9.156929969787598 38.72515106201172)
2795_712,3566_20250401_189_0_10,189_0,0,38.7257194519043,-9.149129867553711,17,IN_TRANSIT_TO,2025-04-29 11:46:12,1202,2795,AJ-55-LI,POINT (-9.149129867553711 38.7257194519043)
6033_760,7095_20250401_171_0_2,171_0,1,38.71371841430664,-9.136480331420898,34,IN_TRANSIT_TO,2025-04-29 11:45:37,905,6033,BF-92-AZ,POINT (-9.136480331420898 38.71371841430664)
4620_750,6290_20250401_106_0_7,106_0,0,38.721649169921875,-9.212050437927246,34,IN_TRANSIT_TO,2025-04-29 11:46:10,18111,4620,22-GP-54,POINT (-9.212050437927246 38.721649169921875)
2951_26B,17520_20250401_208_0_10,208_0,1,38.75907897949219,-9.096619606018066,3,IN_TRANSIT_TO,2025-04-29 11:46:19,50294,2951,62-GQ-53,POINT (-9.096619606018066 38.75907897949219)
2954_765,18944_20250401_110_0_25,110_0,0,38.752899169921875,-9.208430290222168,9,IN_TRANSIT_TO,2025-04-29 11:45:59,50386,2954,62-GQ-56,POINT (-9.208430290222168 38.752899169921875)
4611_750,6335_20250401_106_0_7,106_0,0,38.756019592285156,-9.148079872131348,13,IN_TRANSIT_TO,2025-04-29 11:46:04,11301,4611,96-GL-88,POINT (-9.148079872131348 38.756019592285156)
2950_29B,17534_20250401_209_0_9,209_0,0,38.76974868774414,-9.109330177307129,11,IN_TRANSIT_TO,2025-04-29 11:46:18,7715,2950,62-GQ-51,POINT (-9.109330177307129 38.76974868774414)
2945_29B,17524_20250401_209_0_11,209_0,0,38.76227951049805,-9.10966968536377,9,IN_TRANSIT_TO,2025-04-29 11:46:02,8423,2945,75-GO-14,POINT (-9.10966968536377 38.76227951049805)
2949_26B,17510_20250401_208_0_11,208_0,0,38.79338073730469,-9.097780227661133,1,IN_TRANSIT_TO,2025-04-29 11:45:30,13573,2949,62-GQ-52,POINT (-9.097780227661133 38.79338073730469)
4626_783,7846_20250401_203_0_7,203_0,0,38.76337814331055,-9.129079818725586,18,IN_TRANSIT_TO,2025-04-29 11:46:19,7513,4626,90-JI-93,POINT (-9.129079818725586 38.76337814331055)
4822_783,7842_20250401_203_0_6,203_0,1,38.74943161010742,-9.149399757385254,21,IN_TRANSIT_TO,2025-04-29 11:46:00,2019,4822,58-VS-27,POINT (-9.149399757385254 38.74943161010742)
2973_774,7457_20250401_192_0_16,192_0,1,38.72272872924805,-9.149519920349121,5,IN_TRANSIT_TO,2025-04-29 11:45:57,1211,2973,30-VM-13,POINT (-9.149519920349121 38.72272872924805)
2688_711,3517_20250401_101_0_8,101_0,1,38.746971130371094,-9.206870079040527,9,IN_TRANSIT_TO,2025-04-29 11:45:54,2910,2688,93-XA-35,POINT (-9.206870079040527 38.746971130371094)
2699_738,5535_20250401_117_0_6,117_0,0,38.70524978637695,-9.180700302124023,33,IN_TRANSIT_TO,2025-04-29 11:46:15,12102,2699,92-XQ-25,POINT (-9.180700302124023 38.70524978637695)
2691_713,3612_20250401_122_0_10,122_0,1,38.72378158569336,-9.160770416259766,26,IN_TRANSIT_TO,2025-04-29 11:46:18,8511,2691,90-XF-45,POINT (-9.160770416259766 38.72378158569336)
2690_723,4149_20250401_121_0_9,121_0,0,38.70841979980469,-9.215629577636719,24,IN_TRANSIT_TO,2025-04-29 11:46:02,12407,2690,99-XE-57,POINT (-9.215629577636719 38.70841979980469)
2693_764,7166_20250401_168_0_8,168_0,1,38.74222183227539,-9.205570220947266,12,IN_TRANSIT_TO,2025-04-29 11:46:12,50240,2693,90-XF-46,POINT (-9.205570220947266 38.74222183227539)
2694_754,6615_20250401_201_0_8,201_0,1,38.740970611572266,-9.211529731750488,13,IN_TRANSIT_TO,2025-04-29 11:45:54,8819,2694,90-XF-49,POINT (-9.211529731750488 38.740970611572266)
2669_711,3512_20250401_101_0_6,101_0,1,38.72367858886719,-9.187479972839355,20,IN_TRANSIT_TO,2025-04-29 11:46:01,8702,2669,87-XB-34,POINT (-9.187479972839355 38.72367858886719)
2695_746,5986_20250401_108_0_10,108_0,1,38.7246208190918,-9.14937973022461,25,IN_TRANSIT_TO,2025-04-29 11:46:00,1212,2695,90-XF-50,POINT (-9.14937973022461 38.7246208190918)
4836_736,5408_20250401_199_0_8,199_0,1,38.734500885009766,-9.145130157470703,22,IN_TRANSIT_TO,2025-04-29 11:46:15,1814,4836,34-VR-23,POINT (-9.145130157470703 38.734500885009766)
2705_727,4536_20250401_103_0_6,103_0,0,38.732181549072266,-9.14542007446289,10,IN_TRANSIT_TO,2025-04-29 11:45:28,1802,2705,92-XQ-29,POINT (-9.14542007446289 38.732181549072266)
2682_764,7151_20250401_168_0_8,168_0,0,38.756771087646484,-9.177630424499512,10,IN_TRANSIT_TO,2025-04-29 11:45:46,13606,2682,93-XA-42,POINT (-9.177630424499512 38.756771087646484)
4618_750,6372_20250401_106_0_7,106_0,0,38.76747131347656,-9.100970268249512,0,IN_TRANSIT_TO,2025-04-29 11:46:20,,4618,22-GP-52,POINT (-9.100970268249512 38.76747131347656)
2947_32B,17548_20250401_211_0_9,211_0,0,38.7524299621582,-9.11240005493164,30,IN_TRANSIT_TO,2025-04-29 11:46:14,24389,2947,51-GL-84,POINT (-9.11240005493164 38.7524299621582)
2678_714,3640_20250401_102_0_9,102_0,0,38.71575164794922,-9.214699745178223,28,IN_TRANSIT_TO,2025-04-29 11:46:10,10402,2678,93-XA-39,POINT (-9.214699745178223 38.71575164794922)
2952_40B,17568_20250401_212_0_11,212_0,0,38.79212188720703,-9.157970428466797,2,IN_TRANSIT_TO,2025-04-29 11:45:52,50104,2952,62-GQ-54,POINT (-9.157970428466797 38.79212188720703)
2958_40B,19262_20250401_212_0_10,212_0,1,38.781219482421875,-9.148699760437012,12,IN_TRANSIT_TO,2025-04-29 11:46:17,50466,2958,27-GU-73,POINT (-9.148699760437012 38.781219482421875)
4643_750,6421_20250401_106_0_7,106_0,0,38.713600158691406,-9.225170135498047,34,IN_TRANSIT_TO,2025-04-29 11:46:16,18111,4643,98-JO-45,POINT (-9.225170135498047 38.713600158691406)
2677_713,3592_20250401_122_0_9,122_0,0,38.722930908203125,-9.158499717712402,12,IN_TRANSIT_TO,2025-04-29 11:46:01,8516,2677,87-XB-41,POINT (-9.158499717712402 38.722930908203125)
2671_727,4454_20250401_103_0_5,103_0,1,38.697731018066406,-9.192230224609375,14,IN_TRANSIT_TO,2025-04-29 11:46:05,4115,2671,87-XB-43,POINT (-9.192230224609375 38.697731018066406)
2680_15E,11495_20250401_76_8_16,76_8,1,38.702880859375,-9.173230171203613,1,IN_TRANSIT_TO,2025-04-29 11:46:11,4003,2680,93-XA-36,POINT (-9.173230171203613 38.702880859375)
2673_738,5550_20250401_117_0_7,117_0,0,38.7156982421875,-9.159729957580566,26,IN_TRANSIT_TO,2025-04-29 11:46:07,8104,2673,87-XB-37,POINT (-9.159729957580566 38.7156982421875)
2672_709,3401_20250401_148_0_17,148_0,1,38.7156982421875,-9.141929626464844,10,IN_TRANSIT_TO,2025-04-29 11:46:20,1004,2672,87-XB-44,POINT (-9.141929626464844 38.7156982421875)
2674_711,3484_20250401_101_0_7,101_0,0,38.71192169189453,-9.135729789733887,2,IN_TRANSIT_TO,2025-04-29 11:45:06,4506,2674,87-XB-38,POINT (-9.135729789733887 38.71192169189453)
2964_774,7450_20250401_192_0_16,192_0,1,38.718318939208984,-9.166319847106934,13,IN_TRANSIT_TO,2025-04-29 11:46:22,8008,2964,30-VM-19,POINT (-9.166319847106934 38.718318939208984)
2961_72B,45276_20250401_279_0_8,279_0,0,38.748748779296875,-9.200079917907715,23,IN_TRANSIT_TO,2025-04-29 11:45:59,50611,2961,26-VD-02,POINT (-9.200079917907715 38.748748779296875)
6031_760,7061_20250401_171_0_7,171_0,0,38.704769134521484,-9.177680015563965,18,IN_TRANSIT_TO,2025-04-29 11:45:57,12121,6031,BF-87-AX,POINT (-9.177680015563965 38.704769134521484)
604_15E,11202_20250401_76_0_11,76_0,0,38.69636917114258,-9.22029972076416,17,IN_TRANSIT_TO,2025-04-29 11:45:54,13204,604,,POINT (-9.22029972076416 38.69636917114258)
4819_751,6481_20250401_109_0_11,109_0,0,38.69839859008789,-9.188420295715332,12,IN_TRANSIT_TO,2025-04-29 11:45:57,9506,4819,34-VR-16,POINT (-9.188420295715332 38.69839859008789)
2347_763,46424_20250401_282_0_11,282_0,0,38.755828857421875,-9.194869995117188,20,IN_TRANSIT_TO,2025-04-29 11:46:08,12821,2347,53-61-ZJ,POINT (-9.194869995117188 38.755828857421875)
2479_703,3158_20250401_165_0_8,165_0,1,38.77455139160156,-9.16372013092041,24,IN_TRANSIT_TO,2025-04-29 11:46:04,5917,2479,91-BE-74,POINT (-9.16372013092041 38.77455139160156)
2295_724,4191_20250401_178_0_11,178_0,0,38.748348236083984,-9.197629928588867,18,IN_TRANSIT_TO,2025-04-29 11:46:18,2803,2295,92-53-ZM,POINT (-9.197629928588867 38.748348236083984)
2298_15E,11499_20250401_76_8_13,76_8,0,38.70441818237305,-9.159850120544434,6,IN_TRANSIT_TO,2025-04-29 11:46:08,3902,2298,83-05-ZM,POINT (-9.159850120544434 38.70441818237305)
2282_768,7319_20250401_111_0_12,111_0,1,38.75497055053711,-9.17908000946045,11,IN_TRANSIT_TO,2025-04-29 11:46:00,13605,2282,67-35-ZJ,POINT (-9.17908000946045 38.75497055053711)
2628_718,3959_20250401_105_0_10,105_0,0,38.73271942138672,-9.130370140075684,26,IN_TRANSIT_TO,2025-04-29 11:45:45,7011,2628,52-VP-82,POINT (-9.130370140075684 38.73271942138672)
2841_748,6188_20250401_169_0_5,169_0,1,38.72481918334961,-9.18435001373291,6,IN_TRANSIT_TO,2025-04-29 11:46:07,14311,2841,BF-55-FZ,POINT (-9.18435001373291 38.72481918334961)
4832_736,5319_20250401_199_0_9,199_0,0,38.76633071899414,-9.157569885253906,17,IN_TRANSIT_TO,2025-04-29 11:46:23,5811,4832,68-VQ-51,POINT (-9.157569885253906 38.76633071899414)
4811_728,4589_20250401_204_0_8,204_0,0,38.70634841918945,-9.148679733276367,17,IN_TRANSIT_TO,2025-04-29 11:45:50,3901,4811,34-VR-20,POINT (-9.148679733276367 38.70634841918945)
6034_760,7103_20250401_171_0_9,171_0,1,38.706268310546875,-9.179380416870117,23,IN_TRANSIT_TO,2025-04-29 11:46:09,12119,6034,BF-61-AX,POINT (-9.179380416870117 38.706268310546875)
6035_760,7085_20250401_171_0_6,171_0,1,38.721771240234375,-9.139080047607422,38,IN_TRANSIT_TO,2025-04-29 11:46:16,9213,6035,BG-76-LX,POINT (-9.139080047607422 38.721771240234375)
2978_71B,45267_20250401_278_0_6,278_0,0,38.753929138183594,-9.190899848937988,28,IN_TRANSIT_TO,2025-04-29 11:46:16,10917,2978,29-VM-92,POINT (-9.190899848937988 38.753929138183594)
2259_758,6770_20250401_150_0_9,150_0,0,38.73759841918945,-9.167719841003418,16,IN_TRANSIT_TO,2025-04-29 11:45:25,2711,2259,67-44-ZJ,POINT (-9.167719841003418 38.73759841918945)
2270_731,4974_20250401_190_0_9,190_0,0,38.74116897583008,-9.162070274353027,4,IN_TRANSIT_TO,2025-04-29 11:46:22,1605,2270,76-82-ZG,POINT (-9.162070274353027 38.74116897583008)
2430_767,7223_20250401_112_0_6,112_0,1,38.74932861328125,-9.219380378723145,1,IN_TRANSIT_TO,2025-04-29 11:46:24,50335,2430,29-AX-12,POINT (-9.219380378723145 38.74932861328125)
2779_727,4463_20250401_103_0_6,103_0,1,38.70573043823242,-9.202369689941406,8,IN_TRANSIT_TO,2025-04-29 11:45:57,13111,2779,AI-02-BT,POINT (-9.202369689941406 38.70573043823242)
251_58B,19291_20250401_227_0_11,227_0,0,38.74100112915039,-9.173580169677734,20,IN_TRANSIT_TO,2025-04-29 11:46:00,50464,251,AF-87-NU,POINT (-9.173580169677734 38.74100112915039)
4833_736,5331_20250401_199_0_7,199_0,0,38.75559997558594,-9.151430130004883,14,IN_TRANSIT_TO,2025-04-29 11:46:19,5705,4833,20-VQ-65,POINT (-9.151430130004883 38.75559997558594)
4839_736,5424_20250401_199_0_5,199_0,0,38.787349700927734,-9.169269561767578,25,IN_TRANSIT_TO,2025-04-29 11:46:08,7207,4839,53-VR-08,POINT (-9.169269561767578 38.787349700927734)
2272_763,49570_20250401_282_0_13,282_0,0,38.77452087402344,-9.155420303344727,0,IN_TRANSIT_TO,2025-04-29 11:46:21,,2272,76-80-ZG,POINT (-9.155420303344727 38.77452087402344)
2796_727,4515_20250401_103_0_6,103_0,0,38.70463180541992,-9.163249969482422,24,IN_TRANSIT_TO,2025-04-29 11:45:54,3908,2796,AJ-59-LI,POINT (-9.163249969482422 38.70463180541992)
275_28E,48628_20250401_75_0_10,75_0,1,38.714271545410156,-9.169429779052734,1,IN_TRANSIT_TO,2025-04-29 11:46:07,10513,275,AH-16-TB,POINT (-9.169429779052734 38.714271545410156)
2997_55B,21534_20250401_240_0_13,240_0,0,38.75994873046875,-9.185070037841797,16,IN_TRANSIT_TO,2025-04-29 11:46:02,12804,2997,34-VN-03,POINT (-9.185070037841797 38.75994873046875)
6023_732,5080_20250401_107_0_5,107_0,0,38.71017837524414,-9.138349533081055,17,IN_TRANSIT_TO,2025-04-29 11:45:53,5510,6023,BF-03-BD,POINT (-9.138349533081055 38.71017837524414)
4821_783,7857_20250401_203_0_7,203_0,0,38.76319885253906,-9.129019737243652,18,IN_TRANSIT_TO,2025-04-29 11:46:07,7513,4821,20-VQ-68,POINT (-9.129019737243652 38.76319885253906)
2697_727,4502_20250401_103_0_5,103_0,0,38.70212173461914,-9.20248031616211,38,IN_TRANSIT_TO,2025-04-29 11:45:58,9602,2697,90-XF-59,POINT (-9.20248031616211 38.70212173461914)
2606_744,5849_20250401_200_0_6,200_0,0,38.762901306152344,-9.129050254821777,17,IN_TRANSIT_TO,2025-04-29 11:46:10,7513,2606,66-VI-40,POINT (-9.129050254821777 38.762901306152344)
2601_759,6973_20250401_144_0_8,144_0,1,38.70848083496094,-9.133379936218262,44,IN_TRANSIT_TO,2025-04-29 11:46:17,4506,2601,04-VA-70,POINT (-9.133379936218262 38.70848083496094)
6026_760,7105_20250401_171_0_6,171_0,1,38.71200180053711,-9.198920249938965,9,IN_TRANSIT_TO,2025-04-29 11:46:22,12923,6026,BF-39-BB,POINT (-9.198920249938965 38.71200180053711)
2602_759,6981_20250401_144_0_8,144_0,1,38.731319427490234,-9.111499786376953,32,IN_TRANSIT_TO,2025-04-29 11:46:19,17568,2602,16-VF-81,POINT (-9.111499786376953 38.731319427490234)
2653_746,5977_20250401_108_0_13,108_0,0,38.74013137817383,-9.167200088500977,9,IN_TRANSIT_TO,2025-04-29 11:45:56,50472,2653,05-VZ-52,POINT (-9.167200088500977 38.74013137817383)
4806_728,4706_20250401_204_0_7,204_0,1,38.78107833862305,-9.111980438232422,1,IN_TRANSIT_TO,2025-04-29 11:46:01,12613,4806,20-VQ-74,POINT (-9.111980438232422 38.78107833862305)
2749_720,4086_20250401_143_0_10,143_0,0,38.73912811279297,-9.126099586486816,4,IN_TRANSIT_TO,2025-04-29 11:45:57,8910,2749,AG-03-TH,POINT (-9.126099586486816 38.73912811279297)
2637_759,6896_20250401_144_0_6,144_0,1,38.77233123779297,-9.106670379638672,5,IN_TRANSIT_TO,2025-04-29 11:46:14,7908,2637,87-VS-51,POINT (-9.106670379638672 38.77233123779297)
4830_736,5299_20250401_199_0_7,199_0,0,38.76652145385742,-9.157620429992676,17,IN_TRANSIT_TO,2025-04-29 11:46:16,5811,4830,20-VQ-63,POINT (-9.157620429992676 38.76652145385742)
2638_759,6987_20250401_144_0_8,144_0,1,38.757080078125,-9.112899780273438,19,IN_TRANSIT_TO,2025-04-29 11:46:24,8413,2638,87-VS-48,POINT (-9.112899780273438 38.757080078125)
